,Ridge,Lasso,ElasticNet,KNeighborsRegressor,RandomForestRegressor,GradientBoostingRegressor,SVR,value
2013-01-25,986.1046120986537,945.9927073973108,960.2591705535702,936.0704455374668,1190.6964466296438,1078.4881180394566,1137.9725459110446,952.0
2013-01-26,526.429235591467,538.4151586870967,556.6624453687815,280.2311732964041,343.16551679887914,323.28758293084377,466.8682495742089,285.0
2013-01-27,364.12353847732214,385.56181431829987,404.9874255646302,3.910822524541812e-15,87.38257931797902,0.0,160.58655561301669,0.0
2013-01-28,628.7893819242572,583.6992215975064,609.7252311022437,795.463225251895,877.4250529869531,816.7065044401428,662.6464758219657,809.0
2013-01-29,1073.801056692467,1049.560439206104,1045.017827730338,966.5517310539103,992.1664686843112,971.3100316325626,1104.2681243656843,983.0
2013-01-30,1402.1434208519984,1377.5623447656592,1360.04181915491,1158.288849625129,1088.6067380239513,1072.2641821502561,1217.9341823282389,1178.0
2013-01-31,1373.5969368479468,1321.5945243316658,1320.922904798938,1085.52707129554,1188.6446139681925,1106.1533051403235,1325.1582143350086,1104.0
2013-02-01,961.6273437260872,944.9981996859842,952.6917280590542,1046.1963803065807,1204.8304069459844,1217.901670587985,1129.207138010238,1064.0
2013-02-02,544.2092506861394,486.3328421920368,527.5845320383638,220.25186953822723,338.2584312046711,304.6327665533085,409.67368881255953,224.0
2013-02-03,379.80019437860346,328.95804653585634,371.40215926677865,3.250012214139755e-14,79.69389371698483,12.960708801444179,145.6632040977167,0.0
2013-02-04,616.6771967885301,562.026090855522,589.4324712394053,727.6177832959285,872.1045203179223,794.9224617615789,655.0272097545651,740.0
2013-02-05,1082.6832863503305,1006.884677784742,1019.6898532193871,870.1915381309444,933.5371346612346,895.7898648539779,1118.932096454569,885.0
2013-02-06,1416.8403367066662,1328.5268300992414,1332.7455423682416,1197.6195406141007,1068.0908786775656,1061.0112394764808,1204.7686121020897,1218.0
2013-02-07,1383.2090657475608,1283.5155273772932,1297.4848951063132,1130.7573659328618,1171.0573872867408,1162.3750055241323,1282.8096209956302,1150.0
2013-02-08,989.3554808891691,908.7857722832,936.3148845346162,1161.2386514493094,1173.8795443971933,1206.1597046810875,1081.573460549424,1181.0
2013-02-09,511.76842330845494,537.7363490061422,547.5461706706444,286.1307769447503,345.7265109799422,332.7211403767367,455.02589450941775,291.0
2013-02-10,357.6091088600887,363.2318075163258,383.3830128939233,0.9832672747241854,77.18288670127882,10.401868049768593,130.44816185573478,1.0
2013-02-11,599.0604537957938,589.4256036885259,600.5853794971084,816.1118380211038,881.4110280809737,843.1106240033108,626.0641440527277,830.0
2013-02-12,1050.7281314209697,1050.0344969168932,1034.2552850931795,900.6728236473963,998.7094151966935,1020.9560046342064,1071.456898403266,916.0
2013-02-13,1405.9075176757983,1360.047387902061,1346.385329280416,1057.995587603267,1095.3608175049687,1141.7578447631095,1210.2333905062605,1076.0
2013-02-14,1349.7648348610164,1325.0460838591623,1312.0336565351697,1091.4266749438898,1186.5202803478812,1223.6492788373864,1326.3738493809717,1110.0
2013-02-15,965.8212674949166,943.5441266544201,950.6217008206775,1243.8331025261361,1203.2446653460242,1202.7813414397322,1129.5507923097318,1265.0
2013-02-16,517.198792659766,517.1718066153874,537.5517686840301,258.5992932524762,345.06743318494864,327.92667874098396,435.7057035504439,263.0
2013-02-17,348.0721238359151,364.9858712968833,383.66120456831163,1.8931044989632306e-14,80.64288665734965,10.401868049768593,130.56856067093355,0.0
2013-02-18,604.2427087667976,570.3228578712923,590.9306777571127,706.9691705267217,868.6226023423035,815.9144054466304,641.2232923567401,719.0
2013-02-19,1052.400151429881,1041.6208708549395,1032.4124020025222,1018.6648966142972,999.9041697570904,1020.4174783042926,1082.5168632910884,1036.0
2013-02-20,1390.50862871738,1358.4641940014374,1343.2464327930797,1077.6609330977506,1087.165763655606,1107.5399480313451,1202.873545395416,1096.0
2013-02-21,1346.6235001776722,1319.1305549742988,1309.3422529090005,1046.1963803065792,1189.0472960701074,1223.6492788373864,1323.0781370523703,1064.0
2013-02-22,953.7668039278773,946.1999875046645,950.959130753779,1075.6943985483072,1202.8095934958421,1211.8051156152885,1136.195555546061,1094.0
2013-02-23,516.5799544987661,516.0646637352077,537.6992505019188,318.57859701064797,345.88710297082383,336.3723102248515,436.29151258860185,324.0
2013-02-24,358.3911605309899,351.5884082171815,379.82941020238235,5.435138445645434e-15,77.24602793256902,5.2139863032725575,136.8951269450573,0.0
2013-02-25,603.6583502298447,564.8219514382376,590.0046200329386,742.3667924167885,869.8486235768338,809.4613346140311,655.581101348564,755.0
2013-02-26,1058.0270705002795,1035.3702118050492,1030.6080217922845,1100.2760804164018,1000.602286617459,1021.5919342834908,1093.96012166022,1119.0
2013-02-27,1395.327916967707,1352.1323865819404,1342.6946787570523,1114.0418222625456,1093.9942768076735,1125.5736821885184,1208.4277852096764,1133.0
2013-02-28,1361.457036763662,1303.2557540609555,1304.571985540052,1289.0633971634497,1189.4519184275987,1211.905242616083,1312.4160004580744,1311.0
2013-03-01,951.0263720145255,924.2593325096561,934.9795555865969,946.886385559454,1205.926680370833,1207.0377892647707,1124.5722195218939,963.0
2013-03-02,487.30654208760853,533.9560807077369,535.6916771011635,259.582560527199,353.46684940244364,332.06955213139815,456.38946258348267,264.0
2013-03-03,333.5574981666266,355.1789301338226,369.44066463277596,3.4326493958160288e-12,78.37346479788259,3.8927047900789784,123.91606759647809,0.0
2013-03-04,576.9168968299276,586.5478364294586,588.7078975895519,665.6719449883004,889.2069358363134,848.6178196548857,611.9634119765149,677.0
2013-03-05,1017.5346329486788,1053.168208051253,1025.6238164472718,914.4385654935354,1063.642967658444,1028.4275920947803,1048.3419827603398,930.0
2013-03-06,1352.0898834328543,1375.0883459453057,1339.6354301790388,1055.0457857790973,1121.3289937182747,1180.1251600625642,1194.8017827496442,1073.0
2013-03-07,1317.87731009704,1326.712949418067,1302.5324213010233,1116.991624086725,1186.2156969247983,1239.8534621886292,1343.3709888060384,1136.0
2013-03-08,939.5052774093456,934.0989080113628,937.8716906434167,1186.803600592143,1205.92756717572,1241.1157246805526,1137.8198971131803,1207.0
2013-03-09,486.76920450576233,503.4342401454197,522.1639096337749,348.07661525237876,345.20994692069473,349.4519067349537,443.31875511919685,354.0
2013-03-10,318.1248492970311,354.5927996285317,370.13471939152623,0.9832672747241705,85.28960432816832,7.859446380885414,136.16898571628292,1.0
2013-03-11,574.5585358106435,558.0383913764507,575.2478971422681,836.7604507903178,874.586665708498,876.0587340645922,657.1510757394877,851.0
2013-03-12,1022.7036002559665,1024.9394606835242,1013.3565465431727,1047.1796475813064,993.5517679402919,1011.9583867444609,1084.6670780473412,1065.0
2013-03-13,1357.0963292671695,1353.6745667633465,1331.1859744528833,1147.4729096031756,1102.3430471972601,1203.058015091076,1202.9582783809738,1167.0
2013-03-14,1316.5435183147588,1304.9719731304308,1292.90989572388,1202.5358769877328,1193.1126473368597,1269.0129351002056,1324.9110308837298,1223.0
2013-03-15,928.2927714630838,926.3805597861748,931.8674103252516,1275.2976553173255,1208.459989152957,1237.0512102870205,1134.0961577199078,1297.0
2013-03-16,491.05450151240666,505.2173799842917,524.2078711108185,378.5579007688259,346.2304381754916,378.95151925422346,443.1312518992326,385.0
2013-03-17,328.17259181353273,349.0859731999042,369.19170507367625,2.4928220902212587e-14,83.65714631938108,21.543444791114702,141.98498253426033,0.0
2013-03-18,570.486977275645,574.5761746430112,583.7023078537411,816.1118380211077,887.2445112054555,888.5622758932469,638.9773385555775,830.0
2013-03-19,1025.6429304477206,1031.8531122452712,1018.5014696113471,1228.1008261305517,1024.3783199270636,1076.3811698205798,1090.2932205101963,1249.0
2013-03-20,1355.4419955173032,1362.6668500640976,1337.104273391233,1318.5614154051805,1122.6508646858103,1240.6683215607475,1208.1932879949013,1341.0
2013-03-21,1315.9713021669004,1317.5969732073402,1298.9508801863133,1434.5869538226282,1197.9693822393322,1315.8256955846164,1339.6289965196338,1459.0
2013-03-22,932.4238335476698,925.9447788937508,932.0545637550888,1602.7256578004587,1218.5848780377519,1364.7589839484551,1136.3690091691153,1630.0
2013-03-23,493.31938281778736,491.75482988133535,514.9508945995088,523.0981901532806,359.83710058202735,413.2582171930672,442.03972370639275,532.0
2013-03-24,327.04595063938814,338.0449124018213,361.17551523056176,1.7426173008537203e-14,77.87252040973438,45.59715577373204,149.1433606903704,0.0
2013-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-26,811.0648701002624,811.8420414418172,817.7456808072484,937.0537128121836,866.9021166698105,841.5918086226446,779.3044557232786,953.0
2013-03-27,1331.5746079155217,1296.789713748742,1269.2085901518442,1085.5270712955444,1134.3195221008766,1185.0494696222524,1199.1219285468544,1104.0
2013-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2013-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-03-30,263.2077358612393,302.43080992059373,333.25819449656797,1.9665345494526365,153.41951174781,66.1582773973411,172.5634003824874,2.0
2013-03-31,304.91472549127076,274.6124982209118,297.74014514062526,3.201873334967182e-12,73.0932031411163,9.876502855384885,206.85539015986117,0.0
2013-04-01,568.8964957022664,556.4758845171581,573.0286654969526,578.1611575378525,890.3306043025452,826.8734247684381,694.9698216432763,588.0
2013-04-02,1008.0146409353865,1026.8263832165655,1010.3307288746512,978.3509383506102,1037.855766780678,1100.0913853079558,1103.8288598560412,995.0
2013-04-03,1350.8588358308757,1342.300514036081,1320.5953058461698,1145.506375053728,1105.6114761890199,1267.2309818887359,1238.4515323415783,1165.0
2013-04-04,1307.3524341796303,1296.19260343174,1283.5585408027273,1240.883300701972,1199.7032128895864,1310.7660584493012,1351.8479640099993,1262.0
2013-04-05,918.3625288749952,926.7502744067237,928.0600677462303,1327.4108208776977,1213.708118287913,1319.3904214945198,1158.213467524469,1350.0
2013-04-06,491.21348012842225,485.56018651017587,508.92523256484714,295.9634496919955,364.2168107443879,385.85518718677787,466.4115527573025,301.0
2013-04-07,322.6685857296926,330.08643706726224,353.24771434581646,33.431087340622184,83.01017308867685,1.051180627369784,176.5888358942932,34.0
2013-04-08,560.886155353307,553.7190463527887,567.3668029877605,859.3755981089658,886.6660821135125,873.6728443555122,696.971382463427,874.0
2013-04-09,1014.0587617123279,1019.0964424966973,1005.6535083091262,1200.569342438269,1031.3284428148438,1114.1638125929567,1123.8742810330539,1221.0
2013-04-10,1358.2296402457075,1335.0220561847511,1319.253852583746,1183.8537987679672,1102.5587806714602,1218.3362260939841,1251.266985749408,1204.0
2013-04-11,1317.5358686728725,1288.1183921830757,1279.2198584285054,1263.4984480206251,1202.9047804520542,1310.7660584493012,1365.4159630927552,1285.0
2013-04-12,930.6695679142344,909.6446133177064,919.0707524454434,1257.5988443722813,1223.1733173329285,1346.32726481309,1161.2242418041624,1279.0
2013-04-13,459.0505305230775,514.3460128745684,520.4458743559007,387.40730624134073,379.7069671379973,387.1658286431733,465.2386554315661,394.0
2013-04-14,306.92700171046886,342.67797843668427,358.54946714018655,15.732276395587359,106.40169387730664,38.88397052191934,166.87732017630938,16.0
2013-04-15,561.2276079811554,560.1731326884909,571.7919948603518,767.9317415596188,895.8273300630765,859.5546942664434,691.8290834735236,781.0
2013-04-16,1009.9952033276123,1016.5831703575205,1003.1829452279104,1154.3557805262321,1021.7616863099726,1098.3629762844832,1128.5698863473508,1174.0
2013-04-17,1337.5288186195398,1356.9292377604086,1326.9855069608607,1133.7071677570307,1133.1225635788928,1236.2704048278847,1225.327330931694,1153.0
2013-04-18,1303.935375647566,1301.4207598165467,1284.7561939645934,1182.870531493242,1197.6848509429326,1276.6105511523726,1360.3601034891255,1203.0
2013-04-19,915.767995503597,924.1163641302018,926.1647334868517,1135.673702306486,1211.4810332011025,1253.5470655927402,1161.2384576529298,1155.0
2013-04-20,485.3486321532582,472.1285597869293,499.532628755457,342.17701160403215,360.9759803470979,394.2069526409362,483.1197756702675,348.0
2013-04-21,332.19566635445716,316.9026593517478,345.4576487316513,0.9832672747247149,78.41216236878572,23.388208519828122,203.19283859047255,1.0
2013-04-22,574.6699466177713,536.4454201005163,559.5292650139334,764.9819397354456,881.2208387037829,849.546402396647,749.5830921564909,778.0
2013-04-23,1021.4262824933564,998.7859363596999,995.2786596324235,1071.7613294494058,996.6888880698118,1046.8878345681796,1174.2944460297388,1090.0
2013-04-24,1370.4676777232112,1315.6815873510232,1308.3898618385424,1141.5733059548288,1095.6885555236538,1172.6251396988887,1296.685897847323,1161.0
2013-04-25,1325.1561872869056,1267.505969068265,1268.294757470774,1368.7080464161145,1201.4409693774924,1264.5083140603008,1388.836000818884,1392.0
2013-04-26,935.139906615476,891.6127705683516,909.3047816903688,1409.0220046798047,1220.5196826321592,1280.8493821872062,1175.199203506399,1433.0
2013-04-27,473.945011175822,481.3862912872928,504.83655221034314,404.1228499116539,360.47020681682056,374.368495315181,481.8337624772761,411.0
2013-04-28,312.97461119824817,320.1357882013338,346.2315817648441,7.282705963660492e-13,81.07754378314115,1.051180627369784,205.6008550183638,0.0
2013-04-29,530.1962995280229,499.64977772244526,508.3294972665425,998.0162838450902,862.7098929728942,796.5757462992349,745.7084258013659,1015.0
2013-04-30,983.3161984021676,961.7307615068236,943.1865860503756,1543.7296213170257,1086.6364763525726,1277.8700248211162,1145.8859788660236,1570.0
2013-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2013-05-02,1094.4277193915373,1077.5164954629736,1081.6372515795263,946.8863855594262,1133.9699106777061,999.6096810995883,1045.5825570636655,963.0
2013-05-03,881.4398381112393,870.2040936704767,862.6888354639783,1181.88726421852,1198.0198152326593,1268.8677238478735,1129.0727088494402,1202.0
2013-05-04,439.54699146583823,444.9454921157113,452.21540896792607,349.05988252709767,381.5534001802112,388.85775599260603,467.46873152489917,355.0
2013-05-05,280.25907614370794,284.01432162244436,293.3939887800466,4.916336373622163,99.03412267023154,23.416836512236223,209.08998067995898,5.0
2013-05-06,552.8722994457848,559.1513167058455,566.9054918073716,337.260675230426,898.2256394419504,839.0404094240153,728.2317313255902,343.0
2013-05-07,995.5892342866309,1019.1758992820303,1001.2692193155815,646.0065994938344,1035.7571647889295,1114.1638125929567,1150.3356218403326,657.0
2013-05-08,1339.2899313070125,1335.0628579925574,1313.235163461112,1220.2346879327647,1105.4713552025744,1229.3678017444051,1287.7253631056897,1241.0
2013-05-09,1295.6239929646665,1296.6730713439167,1277.7651758204108,1404.1056683061888,1201.2316398698508,1303.3272930006694,1397.9464515087059,1428.0
2013-05-10,905.3664906944815,915.0950706480709,914.1355142052442,1598.7925887015676,1219.2152299358286,1291.4831297785715,1199.3459612240345,1626.0
2013-05-11,467.6627410822609,473.582410790587,497.84612322890047,266.4654314502668,356.04583786175186,381.1382189110227,510.2487468815201,271.0
2013-05-12,301.34906147612327,318.92989975337736,342.4706945540246,0.9832672747243142,77.03239929980217,10.845988849277228,238.6363902587953,1.0
2013-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-14,781.7331444469175,802.5916367940376,803.9910270449783,898.706289097939,903.5495910977667,830.6651317213106,881.2425076912582,914.0
2013-05-15,1314.1777493571594,1275.2071067658926,1250.9763908046618,1135.6737023064766,1087.9357262848046,1099.1790867794111,1245.6803593613324,1155.0
2013-05-16,1272.7536904381723,1226.9463969432773,1212.1987172246427,1144.5231077789974,1185.5433743768665,1216.9470916821685,1322.2201969086225,1164.0
2013-05-17,879.8612702705843,854.1844326606357,854.3025713219974,1224.1677570316594,1183.070867701348,1255.6465447104458,1125.6375130596161,1245.0
2013-05-18,417.81940740342645,458.6716067259066,452.4192621655576,330.37780430733784,393.57126187337366,374.13508835085105,462.8632045318415,336.0
2013-05-19,265.26789483641477,290.08631826634115,292.6473897293304,1.6087783934581648e-12,87.56289939484039,8.542346396567218,205.71490093643004,0.0
2013-05-20,532.5203926349685,561.4161338864152,562.9147017888984,752.199465164036,885.0778025993039,854.4137291974876,734.8967929823302,765.0
2013-05-21,984.6507203787221,1024.5717264922598,1003.2471963621817,1068.8115276252283,1039.0651759114544,1112.1981504734465,1150.9299289190585,1087.0
2013-05-22,1322.4663154143386,1354.8799999991877,1318.9437331372112,993.0999474714786,1122.876043930581,1244.8183224444435,1272.9370273927957,1010.0
2013-05-23,1280.7112632822968,1309.257412376398,1281.0554401646948,1230.06736068001,1198.82846302566,1289.3453810648084,1395.2064285440845,1251.0
2013-05-24,896.544494945357,925.1414853819772,917.0943093722697,1098.309545866972,1211.4745532185204,1283.7891482503258,1204.0886923823123,1117.0
2013-05-25,436.6397978468629,504.74562207324107,506.98843599585933,276.2981041975126,345.0723764119435,368.5104545730953,482.1861904758206,281.0
2013-05-26,289.53892848125184,329.42097339273016,343.8996390329064,3.9330690988969166,77.54837165769705,10.861555629270583,222.7243112544268,4.0
2013-05-27,536.7667982957277,553.4950428137722,561.2804694992792,945.9031182846969,884.0265339687949,889.654172667423,758.1449904758985,962.0
2013-05-28,977.4740111492276,1027.2616064092238,999.8631714583346,1044.2298457571285,1015.148109061556,1071.2460648131605,1135.0660272215455,1062.0
2013-05-29,1321.683309038648,1345.8530615022491,1314.038581048451,1334.2936918007692,1103.6783284773942,1227.328656167711,1277.8532109938558,1357.0
2013-05-30,1278.3610812766376,1302.750737593585,1277.8649550368514,1460.1519029654673,1197.4616406187592,1289.3453810648084,1390.8962952094419,1485.0
2013-05-31,887.0236957062,924.5294204635605,916.1394474957785,1503.4156630533284,1208.1536466778043,1283.7891482503258,1194.1304294785623,1529.0
2013-06-01,467.2916943860027,486.86483601550736,504.49235923856355,294.98018241727084,354.4581877146918,371.22420614653083,514.9031203965957,300.0
2013-06-02,305.80739134088753,328.7069591824835,348.2022099855909,2.949801824172701,77.72061651391871,16.10296318650863,238.5412612597897,3.0
2013-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-04,786.338850727256,810.9090285513587,810.2250840404762,686.3205577575146,891.8125381902557,826.6314057217688,890.6198182045872,698.0
2013-06-05,1312.3257176148647,1287.8549430770793,1258.3663664200435,1053.0792512296443,1092.048914349426,1094.9728060043506,1227.4025555453309,1071.0
2013-06-06,1280.7975864568111,1237.1968826735974,1219.3876494353144,1164.1884532734844,1185.3491030126047,1212.740810907108,1324.219222523914,1184.0
2013-06-07,882.9770811594769,867.397783124215,861.1489048080939,1358.8753736688743,1199.815944890805,1261.231961143424,1126.5786241073617,1382.0
2013-06-08,439.37416552027065,447.52627239979347,450.62628750646917,346.11008070292803,342.25427961387027,339.7657715286474,465.747747935831,352.0
2013-06-09,275.1095308724902,287.51948264456814,293.70315255869934,1.7833792077763645e-12,81.30015334239235,14.384628839136944,206.37999685674066,0.0
2013-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-11,778.700616448063,823.8058914513049,813.1799253878497,745.3165942409628,903.1830021688281,847.8465408934968,868.8328152055624,758.0
2013-06-12,1320.3871718487455,1288.1167336953665,1258.0616293542885,1083.5605367460935,1091.2758773141757,1094.9728060043506,1244.0658079425689,1102.0
2013-06-13,1266.3460904040048,1262.56857589168,1230.2260217258379,1217.2848861085904,1185.7297500459606,1212.7437360485933,1302.7380319091421,1238.0
2013-06-14,878.2335575296103,889.2765005946102,872.0194294035791,1190.736669691039,1198.756516429182,1250.426477581353,1117.086587262472,1211.0
2013-06-15,418.0628871120688,485.2888205746775,471.4172620078688,401.1730480874823,505.85142570558634,461.6336559343946,414.75749666832746,408.0
2013-06-16,253.66626378432954,319.2597237410542,311.61491854227353,0.9832672747269973,141.47184061927013,45.43340427203599,135.21961641339905,1.0
2013-06-17,539.4353419796096,576.297131394815,578.8450885970902,917.3883673176965,898.6409848028678,870.2707347093345,700.1490294793367,933.0
2013-06-18,976.0960176224979,1059.5602200195588,1021.5905307197798,916.4051000429811,1086.062869797452,1072.1446302189822,1051.5546621948129,932.0
2013-06-19,1305.4254061056229,1393.765983903642,1342.1682429622292,1084.5438040208214,1153.5021001662735,1215.0992144172278,1172.6549411892327,1103.0
2013-06-20,1275.1488577025602,1334.9932718490002,1300.9158402346911,1192.7032042404865,1194.7140265483752,1262.6192875494055,1339.2033574358384,1213.0
2013-06-21,864.3959870387048,991.089450468967,953.3265947399931,1306.7622081084944,1205.5008620403357,1271.5482156362455,1133.4678091709893,1329.0
2013-06-22,460.4725216479705,509.747177044362,518.116335365027,331.36107158206846,361.70041882614015,360.2727108322229,479.94230003923883,337.0
2013-06-23,291.6135238552707,372.0838563448465,372.4814011324299,4.2563562239704995e-12,136.87598901221375,20.002116646279745,142.7684387353733,0.0
2013-06-24,546.8377205999232,575.3197888975211,578.0370949413071,774.8146124826886,899.1090902869523,876.7238055419339,722.3211030445814,788.0
2013-06-25,994.1632405692704,1044.5360354693237,1018.1306406628946,1286.113595339278,1049.1022114735506,1110.9743379712788,1116.9770498890653,1308.0
2013-06-26,1342.063160105286,1358.968537772774,1330.0429738641885,1322.4944845040789,1125.8064641605336,1250.4512406739134,1277.3221345011277,1345.0
2013-06-27,1293.5858483473335,1316.627210281375,1291.366945033519,1484.7335848335729,1197.2321291527737,1300.4912745635354,1391.1121021211745,1510.0
2013-06-28,916.6207465414232,930.8034998644887,930.6826042177321,1628.2906069433031,1212.969858073791,1327.2945418722052,1183.332677918328,1656.0
2013-06-29,457.6817133270954,529.6010034428399,526.8177893421935,528.0145265269027,377.8928255092731,395.9500350854278,461.9818205999341,537.0
2013-06-30,304.54042260637686,349.8733759221657,359.783871174694,19.665345494484008,84.90134131237794,13.05570090578318,196.72041039783485,20.0
2013-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-07-02,806.3168722573823,838.3284114047527,832.4058541380184,677.4711522849915,895.6248940929755,807.0267526709293,844.279665494191,689.0
2013-07-03,1324.379508530649,1323.4378425798745,1282.6625986003862,1027.5143020868143,1129.6122722591565,1127.4177905866575,1157.959833868389,1045.0
2013-07-04,1282.331909696713,1289.7780209535663,1251.3480055145978,1082.5772694713723,1180.4593010305953,1191.3133263570899,1255.4646646609378,1101.0
2013-07-05,874.1673099583672,940.8757916572423,902.4106759575883,1165.1717205482005,1226.527267665763,1227.2248561377132,1057.435775582879,1185.0
2013-07-06,427.1878525843385,511.40165042832876,489.25134672854836,456.2360154720406,511.07786938639566,468.2171197998554,358.8086254376362,464.0
2013-07-07,282.2128278800314,326.4288995847959,321.16677794067385,3.553334670425094e-12,122.704819313127,21.963589504906725,107.32152975281886,0.0
2013-07-08,556.9230445646692,596.419001955763,592.9735992545749,856.4257962847987,900.2444011359414,888.338083932543,667.9989184755552,871.0
2013-07-09,1000.3461343447885,1067.850994810478,1035.2132527727806,1210.4020151855177,1054.5749066872968,1099.9023160145061,1045.6857585658051,1231.0
2013-07-10,1326.258860626571,1413.8183912158318,1358.662573117464,1248.7494388997643,1151.0644418045626,1229.4356105508218,1156.0168397739312,1270.0
2013-07-11,1265.2530116110693,1388.110323711798,1329.2136741041347,1292.9964662623518,1217.8044153285973,1248.4554797351211,1269.8593481050682,1315.0
2013-07-12,899.0783428778035,976.8897771659061,953.4881783545962,1228.1008261305558,1203.500500567588,1267.7153124365148,1132.8209917236916,1249.0
2013-07-13,438.68355149784423,583.0762050775777,560.936562918156,352.009684351271,508.1958682566763,430.9067243878074,357.5615131044471,358.0
2013-07-14,302.8691668703383,380.4735355086245,384.2040575067475,7.808566160006072e-13,131.86623173428063,26.33473617136721,111.71579553585825,0.0
2013-07-15,539.2316263260501,539.8144177251485,539.2303206569411,618.4751158015355,951.8215401490243,925.4121359270564,645.1966433442974,629.0
2013-07-16,965.5154954912693,1033.9491018553229,990.7843130402575,1011.7820256912258,1286.9828153734784,1063.7412039577823,936.9271167265881,1029.0
2013-07-17,1293.4617439718695,1364.23994103311,1306.2689485887681,1127.8075641086837,1230.1300529958487,1121.3633964920225,1031.7911384016438,1147.0
2013-07-18,1268.2539644344542,1297.137452816487,1257.6080423433627,1266.4482498447978,1195.5915445068495,1210.2886100985154,1206.1739672382457,1288.0
2013-07-19,888.925488423813,910.9871002590654,896.6344751384759,1155.3390478009628,981.5613894890512,969.592913928948,1014.8589844769796,1175.0
2013-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2013-07-21,99.3641651770878,162.4161025862445,185.9837392098573,9.471093395833806e-12,88.16201344316624,8.468228957275077,0.0,0.0
2013-07-22,590.5574883420129,567.8803436142736,589.686965522838,874.124607229835,859.9054465391579,890.6718041015133,781.0248421248684,889.0
2013-07-23,1036.6529692825536,1029.344104854578,1023.8185544416609,917.3883673177091,1024.2808686084015,1083.0503737139402,1197.6501411043866,933.0
2013-07-24,1372.636855546449,1362.1080670411088,1342.3346892329464,1325.4442863282532,1125.9040490120983,1249.9064566503732,1301.5429719260321,1348.0
2013-07-25,1317.7487298236722,1323.893952638912,1306.0574013674432,1203.5191442624516,1196.3007919912461,1276.358591359022,1379.4930387517836,1224.0
2013-07-26,961.313237949622,929.0349651649187,943.2575690015824,1246.782904350318,1212.0244067796173,1220.6042580703872,1192.1013965772972,1268.0
2013-07-27,470.04790645773346,538.5682690775469,540.87004728851,455.25274819731237,400.4379585311332,410.4868083915717,430.9616629537011,463.0
2013-07-28,303.7092869394421,376.7186898756174,381.6350952494374,1.3679086841893478e-12,103.7761491789073,7.456295479648653,123.90444504396996,0.0
2013-07-29,578.3111261135697,572.2279397478833,587.8364369243722,968.5182656033576,891.1493876329511,914.7414619752768,757.7431236916067,985.0
2013-07-30,1006.1132168774492,1064.473500618218,1036.468794767973,1250.7159734492102,1052.1484484019081,1134.6154962673154,1071.349665164415,1272.0
2013-07-31,1343.3629512008208,1389.9452041266504,1352.4808234686357,1638.1232796905483,1132.8045596996128,1313.5233611636163,1211.212083978229,1666.0
2013-08-01,1321.9123245963513,1346.624226378547,1322.4937705296484,1153.3725132515192,1192.4399040462763,1261.5888598458591,1359.9893266763422,1173.0
2013-08-02,940.9487069592857,972.1067172223203,964.964545851858,1135.673702306485,1208.1930786044902,1251.1798555659939,1167.9195410744185,1155.0
2013-08-03,488.95049005004415,541.5700797745566,549.5160849969074,326.4447352084428,383.47655442749976,392.15542760959073,434.32063406326586,332.0
2013-08-04,343.3343700216315,363.2882768762906,386.1580863616873,2.7286983748972138e-14,94.28983135903215,31.108456063448656,179.83519881019768,0.0
2013-08-05,562.8732378838072,536.9564638403134,544.4584581358162,724.6679814717453,834.7088550646512,762.7112929345188,669.3080042170419,737.0
2013-08-06,1012.999506635023,1010.5983653953701,985.5567091102199,1150.4227114273388,1081.608913655844,1066.3115868397342,1051.573394660853,1170.0
2013-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2013-08-08,1123.7544183502969,1118.0837175180857,1122.0922602220314,822.0114416694526,1102.372005263606,980.6562827576206,1025.8202438016233,836.0
2013-08-09,906.932392450941,912.6872768872207,902.1102342982689,1114.041822262547,1191.000913924558,1195.1699723045215,1030.4715020899478,1133.0
2013-08-10,474.73507665977064,488.5449918993556,494.2142546929906,495.56670646099644,411.59163354519796,418.6430066721709,353.64103069277286,504.0
2013-08-11,312.6353479260484,314.4201122918046,328.71880218945654,0.983267274728309,99.72159487477043,12.919642066602302,118.69552193720182,1.0
2013-08-12,603.9142234472081,572.7844625694844,597.0109047659647,1018.6648966142886,889.3456541132955,887.4353008072585,779.4165091320767,1036.0
2013-08-13,1042.7623642388696,1042.7119499032476,1035.3065374670234,1338.2267608996588,995.4718500196873,1115.3644675540563,1165.7816666674983,1361.0
2013-08-14,1385.918108131611,1361.6091629904256,1351.030305419115,1377.5574518886358,1095.7616898539086,1261.39221893791,1279.9523235221916,1401.0
2013-08-15,1337.1322082779748,1324.8306486217732,1314.8639307711296,1292.013198987631,1202.7672577537037,1282.5203174541791,1381.6723799758306,1314.0
