,value,value_no_cl,cos_month,sin_month,cos_n_week,sin_n_week,cos_weekday,sin_weekday,holiday,day_before_holiday,week_with_holiday,trm_shift_45,trm_shift_60,trm_shift_404,trm_shift_592,gt_carro,gt_moto,gt_RUNT
2012-07-28,389.0,0.2731725908228025,-0.8660254037844388,-0.4999999999999997,-0.8854560256532101,-0.46472317204376806,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,1775.9014285714288,1838.4442857142858,1784.3714285714284,1899.155714285714,297.0,297.0,400.0
2012-07-29,1.0,-0.22910621312288912,-0.8660254037844388,-0.4999999999999997,-0.8854560256532101,-0.46472317204376806,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,1775.9814285714285,1837.6000000000001,1786.0614285714287,1901.8799999999999,320.0,330.0,306.0
2012-07-30,1030.0,0.8587403785869482,-0.8660254037844388,-0.4999999999999997,-0.8229838658936565,-0.5680647467311556,1.0,0.0,0.0,0.0,0.0,1778.9414285714286,1835.1228571428571,1786.952857142857,1905.4542857142858,267.0,300.0,180.0
2012-07-31,1139.0,0.3571962896284553,-0.8660254037844388,-0.4999999999999997,-0.8229838658936565,-0.5680647467311556,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,1780.362857142857,1834.7442857142855,1786.6242857142859,1907.3642857142856,266.0,362.0,400.0
2012-08-01,1157.0,0.06718021604492358,-0.5000000000000004,-0.8660254037844384,-0.8229838658936565,-0.5680647467311556,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,1781.7842857142857,1833.8899999999999,1785.794285714286,1908.972857142857,337.0,286.0,617.0
2012-08-02,1242.0,0.2058890413485964,-0.5000000000000004,-0.8660254037844384,-0.8229838658936565,-0.5680647467311556,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,1783.2057142857143,1833.0357142857142,1785.7942857142857,1910.5814285714284,227.0,332.0,430.0
2012-08-03,1315.0,0.3305764641543941,-0.5000000000000004,-0.8660254037844384,-0.8229838658936565,-0.5680647467311556,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,1784.627142857143,1832.1814285714286,1785.7942857142857,1912.19,231.0,308.0,362.0
2012-08-04,439.0,0.5533266567714827,-0.5000000000000004,-0.8660254037844384,-0.8229838658936565,-0.5680647467311556,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,1784.1571428571428,1828.5885714285712,1785.7942857142857,1917.1314285714288,830.0,114.0,324.0
2012-08-05,0.0,-0.35335379675084627,-0.5000000000000004,-0.8660254037844384,-0.8229838658936565,-0.5680647467311556,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,1782.2900000000002,1825.7357142857143,1785.5557142857142,1922.1414285714286,782.0,130.0,290.0
2012-08-06,959.0,0.6910563191769089,-0.5000000000000004,-0.8660254037844384,-0.7485107481711013,-0.663122658240795,1.0,0.0,0.0,0.0,1.0,1780.6271428571429,1819.3157142857144,1786.4485714285713,1926.2271428571428,723.0,165.0,151.0
2012-08-07,1.0,-2.6779709421260707,-0.5000000000000004,-0.8660254037844384,-0.7485107481711013,-0.663122658240795,0.6234898018587336,0.7818314824680298,1.0,0.0,1.0,1780.8071428571432,1809.76,1786.6,1927.9757142857143,626.0,119.0,275.0
2012-08-08,1116.0,-0.04458070079517298,-0.5000000000000004,-0.8660254037844384,-0.7485107481711013,-0.663122658240795,-0.22252093395631434,0.9749279121818236,0.0,1.0,1.0,1780.9871428571428,1801.41,1784.3442857142857,1930.32,685.0,86.0,219.0
2012-08-09,1359.0,0.4778800439540923,-0.5000000000000004,-0.8660254037844384,-0.7485107481711013,-0.663122658240795,-0.900968867902419,0.43388373911755823,0.0,0.0,1.0,1781.1671428571428,1793.0599999999997,1780.742857142857,1932.6642857142858,758.0,96.0,314.0
2012-08-10,1369.0,0.46021459401837483,-0.5000000000000004,-0.8660254037844384,-0.7485107481711013,-0.663122658240795,-0.9009688679024191,-0.433883739117558,0.0,0.0,1.0,1783.6185714285714,1784.7099999999998,1777.1414285714286,1935.0085714285713,573.0,99.0,327.0
2012-08-11,370.0,0.16671404576230403,-0.5000000000000004,-0.8660254037844384,-0.7485107481711013,-0.663122658240795,-0.2225209339563146,-0.9749279121818236,0.0,0.0,1.0,1788.1842857142856,1779.0985714285714,1773.5399999999997,1940.1314285714284,345.0,282.0,359.0
2012-08-12,21.0,2.255845459436254,-0.5000000000000004,-0.8660254037844384,-0.7485107481711013,-0.663122658240795,0.6234898018587334,-0.7818314824680299,0.0,0.0,1.0,1791.8700000000001,1775.9014285714288,1769.9385714285713,1953.3271428571427,388.0,350.0,247.0
2012-08-13,980.0,0.7406530128052303,-0.5000000000000004,-0.8660254037844384,-0.6631226582407952,-0.7485107481711011,1.0,0.0,0.0,0.0,0.0,1796.1000000000001,1775.9814285714285,1767.0585714285714,1961.2471428571428,406.0,376.0,254.0
2012-08-14,1141.0,0.3625305026895353,-0.5000000000000004,-0.8660254037844384,-0.6631226582407952,-0.7485107481711011,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,1795.69,1778.9414285714286,1765.2457142857145,1959.1971428571428,266.0,260.0,316.0
2012-08-15,1195.0,0.17076350482354966,-0.5000000000000004,-0.8660254037844384,-0.6631226582407952,-0.7485107481711011,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,1795.28,1780.362857142857,1763.3971428571429,1955.5457142857142,306.0,261.0,335.0
2012-08-16,1320.0,0.387216376418927,-0.5000000000000004,-0.8660254037844384,-0.6631226582407952,-0.7485107481711011,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,1794.8700000000001,1781.7842857142857,1762.9428571428573,1951.8942857142858,451.0,262.0,386.0
2012-08-17,1235.0,0.13851997546701528,-0.5000000000000004,-0.8660254037844384,-0.6631226582407952,-0.7485107481711011,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,1792.1885714285713,1783.2057142857143,1762.4885714285715,1948.2428571428572,303.0,388.0,335.0
2012-08-18,365.0,0.138698639167436,-0.5000000000000004,-0.8660254037844384,-0.6631226582407952,-0.7485107481711011,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,1787.3871428571426,1784.627142857143,1762.0342857142857,1939.4057142857143,433.0,253.0,274.0
2012-08-19,0.0,-0.35335379675084627,-0.5000000000000004,-0.8660254037844384,-0.6631226582407952,-0.7485107481711011,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,1783.8657142857141,1784.1571428571428,1762.8671428571429,1921.1957142857143,464.0,150.0,211.0
2012-08-20,0.0,-1.573859356516438,-0.5000000000000004,-0.8660254037844384,-0.5680647467311559,-0.8229838658936564,1.0,0.0,1.0,0.0,1.0,1779.4042857142856,1782.2900000000002,1762.6885714285713,1907.6157142857141,426.0,236.0,104.0
2012-08-21,809.0,-0.5229488654497464,-0.5000000000000004,-0.8660254037844384,-0.5680647467311559,-0.8229838658936564,0.6234898018587336,0.7818314824680298,0.0,1.0,1.0,1779.4971428571428,1780.6271428571429,1761.3714285714284,1901.3242857142857,453.0,140.0,129.0
2012-08-22,1036.0,-0.2626507824343858,-0.5000000000000004,-0.8660254037844384,-0.5680647467311559,-0.8229838658936564,-0.22252093395631434,0.9749279121818236,0.0,0.0,1.0,1779.5900000000001,1780.8071428571432,1759.804285714286,1893.6085714285714,371.0,107.0,271.0
2012-08-23,1223.0,0.16171956229300305,-0.5000000000000004,-0.8660254037844384,-0.5680647467311559,-0.8229838658936564,-0.900968867902419,0.43388373911755823,0.0,0.0,1.0,1779.6828571428573,1780.9871428571428,1758.5885714285716,1885.892857142857,355.0,160.0,329.0
2012-08-24,1113.0,-0.15436616978123746,-0.5000000000000004,-0.8660254037844384,-0.5680647467311559,-0.8229838658936564,-0.9009688679024191,-0.433883739117558,0.0,0.0,1.0,1780.49,1781.1671428571428,1757.3728571428571,1878.1771428571428,387.0,159.0,316.0
2012-08-25,490.0,0.8390838040391365,-0.5000000000000004,-0.8660254037844384,-0.5680647467311559,-0.8229838658936564,-0.2225209339563146,-0.9749279121818236,0.0,0.0,1.0,1782.4228571428573,1783.6185714285714,1756.1571428571428,1872.0714285714287,634.0,210.0,293.0
2012-08-26,62.0,7.349996388182497,-0.5000000000000004,-0.8660254037844384,-0.5680647467311559,-0.8229838658936564,0.6234898018587334,-0.7818314824680299,0.0,0.0,1.0,1784.7357142857143,1788.1842857142856,1754.8100000000002,1865.9185714285716,592.0,210.0,249.0
2012-08-27,792.0,0.29664451746597154,-0.5000000000000004,-0.8660254037844384,-0.4647231720437691,-0.8854560256532096,1.0,0.0,0.0,0.0,0.0,1786.9857142857143,1791.8700000000001,1753.6914285714288,1860.2957142857142,787.0,150.0,111.0
2012-08-28,1131.0,0.33585943738413526,-0.5000000000000004,-0.8660254037844384,-0.4647231720437691,-0.8854560256532096,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,1786.265714285714,1796.1000000000001,1753.5828571428572,1859.4985714285715,748.0,111.0,316.0
2012-08-29,1157.0,0.06718021604492358,-0.5000000000000004,-0.8660254037844384,-0.4647231720437691,-0.8854560256532096,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,1785.5457142857142,1795.69,1754.7214285714285,1861.282857142857,677.0,170.0,231.0
2012-08-30,1296.0,0.33142335024344066,-0.5000000000000004,-0.8660254037844384,-0.4647231720437691,-0.8854560256532096,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,1784.8257142857142,1795.28,1755.642857142857,1863.0671428571427,630.0,129.0,268.0
2012-08-31,1295.0,0.2825623419825494,-0.5000000000000004,-0.8660254037844384,-0.4647231720437691,-0.8854560256532096,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,1783.1357142857141,1794.8700000000001,1756.564285714286,1864.8514285714284,694.0,134.0,283.0
2012-09-01,280.0,-0.33756327294532035,-1.8369701987210297e-16,-1.0,-0.4647231720437691,-0.8854560256532096,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,1782.2657142857145,1792.1885714285713,1757.4857142857145,1866.6357142857144,641.0,274.0,267.0
2012-09-02,1.0,-0.22910621312288912,-1.8369701987210297e-16,-1.0,-0.4647231720437691,-0.8854560256532096,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,1780.9171428571428,1787.3871428571426,1758.775714285714,1867.7571428571428,749.0,264.0,253.0
2012-09-03,829.0,0.3840291681444427,-1.8369701987210297e-16,-1.0,-0.3546048870425359,-0.9350162426854147,1.0,0.0,0.0,0.0,0.0,1778.8714285714286,1783.8657142857141,1759.1171428571429,1865.8200000000002,534.0,383.0,185.0
2012-09-04,1008.0,0.007805334127714639,-1.8369701987210297e-16,-1.0,-0.3546048870425359,-0.9350162426854147,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,1778.2414285714287,1779.4042857142856,1760.1742857142856,1863.7100000000003,505.0,260.0,249.0
2012-09-05,1035.0,-0.2653766584548759,-1.8369701987210297e-16,-1.0,-0.3546048870425359,-0.9350162426854147,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,1777.6114285714284,1779.4971428571428,1762.2842857142857,1858.9214285714286,597.0,333.0,305.0
2012-09-06,1368.0,0.49880242876989966,-1.8369701987210297e-16,-1.0,-0.3546048870425359,-0.9350162426854147,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,1776.9814285714288,1779.5900000000001,1765.2085714285713,1854.1328571428571,568.0,219.0,380.0
2012-09-07,1281.0,0.2489524564622581,-1.8369701987210297e-16,-1.0,-0.3546048870425359,-0.9350162426854147,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,1778.6914285714286,1779.6828571428573,1768.1328571428571,1849.344285714286,578.0,287.0,322.0
2012-09-08,489.0,0.8334807227201629,-1.8369701987210297e-16,-1.0,-0.3546048870425359,-0.9350162426854147,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,1781.3142857142855,1780.49,1771.0571428571432,1845.054285714286,543.0,300.0,288.0
2012-09-09,30.0,3.3740737120878683,-1.8369701987210297e-16,-1.0,-0.3546048870425359,-0.9350162426854147,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,1784.3428571428572,1782.4228571428573,1771.5985714285714,1843.4928571428572,523.0,291.0,197.0
2012-09-10,1095.0,1.0122539541031812,-1.8369701987210297e-16,-1.0,-0.23931566428755774,-0.970941817426052,1.0,0.0,0.0,0.0,0.0,1786.26,1784.7357142857143,1772.4057142857143,1846.3714285714284,534.0,397.0,173.0
2012-09-11,1204.0,0.5305582141135556,-1.8369701987210297e-16,-1.0,-0.23931566428755774,-0.970941817426052,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,1788.4485714285713,1786.9857142857143,1773.4957142857143,1847.672857142857,578.0,322.0,291.0
2012-09-12,1347.0,0.5850966599380539,-1.8369701987210297e-16,-1.0,-0.23931566428755774,-0.970941817426052,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,1790.637142857143,1786.265714285714,1774.95,1850.392857142857,693.0,220.0,293.0
2012-09-13,1439.0,0.6638567978723801,-1.8369701987210297e-16,-1.0,-0.23931566428755774,-0.970941817426052,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,1792.8257142857142,1785.5457142857142,1777.072857142857,1853.1128571428574,485.0,324.0,241.0
2012-09-14,1293.0,0.27776092976536493,-1.8369701987210297e-16,-1.0,-0.23931566428755774,-0.970941817426052,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,1792.6299999999999,1784.8257142857142,1779.195714285714,1855.8328571428572,690.0,216.0,345.0
2012-09-15,405.0,0.36282189192638015,-1.8369701987210297e-16,-1.0,-0.23931566428755774,-0.970941817426052,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,1791.6885714285713,1783.1357142857141,1781.3185714285714,1859.4599999999998,657.0,170.0,442.0
2012-09-16,0.0,-0.35335379675084627,-1.8369701987210297e-16,-1.0,-0.23931566428755774,-0.970941817426052,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,1789.9785714285715,1782.2657142857145,1786.9428571428573,1859.4057142857143,498.0,276.0,332.0
2012-09-17,930.0,0.6225656470235126,-1.8369701987210297e-16,-1.0,-0.12053668025532357,-0.992708874098054,1.0,0.0,0.0,0.0,0.0,1790.2285714285713,1780.9171428571428,1793.5357142857142,1858.0657142857144,496.0,229.0,199.0
2012-09-18,933.0,-0.19222765566278574,-1.8369701987210297e-16,-1.0,-0.12053668025532357,-0.992708874098054,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,1789.5057142857145,1778.8714285714286,1797.6000000000001,1858.6842857142858,584.0,218.0,344.0
2012-09-19,1320.0,0.5114980073848197,-1.8369701987210297e-16,-1.0,-0.12053668025532357,-0.992708874098054,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,1788.782857142857,1778.2414285714287,1799.3342857142857,1860.6885714285713,470.0,324.0,340.0
2012-09-20,1353.0,0.4639317874102207,-1.8369701987210297e-16,-1.0,-0.12053668025532357,-0.992708874098054,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,1788.06,1777.6114285714284,1798.0014285714285,1862.6928571428568,464.0,222.0,418.0
2012-09-21,1231.0,0.12891715103264634,-1.8369701987210297e-16,-1.0,-0.12053668025532357,-0.992708874098054,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,1787.527142857143,1776.9814285714288,1796.6685714285716,1864.6971428571428,487.0,241.0,396.0
2012-09-22,313.0,-0.15266158941919142,-1.8369701987210297e-16,-1.0,-0.12053668025532357,-0.992708874098054,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,1786.7485714285715,1778.6914285714286,1795.3357142857144,1865.2671428571427,618.0,231.0,379.0
2012-09-23,41.0,4.7407971319953965,-1.8369701987210297e-16,-1.0,-0.12053668025532357,-0.992708874098054,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,1786.8228571428572,1781.3142857142855,1791.3600000000001,1868.4085714285716,555.0,308.0,241.0
2012-09-24,840.0,0.4100083886164206,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,1.0,0.0,0.0,0.0,0.0,1786.41,1784.3428571428572,1786.357142857143,1873.9614285714285,660.0,345.0,157.0
2012-09-25,1033.0,0.07448299739121476,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,1787.2028571428568,1786.26,1781.5457142857142,1877.685714285714,495.0,217.0,246.0
2012-09-26,1287.0,0.42154409870864434,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,1787.9957142857143,1788.4485714285713,1779.0271428571427,1878.8799999999999,525.0,247.0,306.0
2012-09-27,1335.0,0.4220870177786059,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,1788.7885714285715,1790.637142857143,1778.412857142857,1880.0742857142857,556.0,263.0,358.0
2012-09-28,1415.0,0.5706470750136177,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,1789.8699999999997,1792.8257142857142,1777.7985714285714,1881.2685714285712,540.0,208.0,315.0
2012-09-29,422.0,0.45807427434893144,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,1792.087142857143,1792.6299999999999,1777.1842857142856,1884.1299999999999,446.0,215.0,355.0
2012-09-30,0.0,-0.35335379675084627,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,1796.2514285714283,1791.6885714285713,1776.685714285714,1887.9428571428568,490.0,213.0,230.0
2012-10-01,813.0,0.346241211094293,0.5000000000000001,-0.8660254037844386,0.1205366802553232,-0.992708874098054,1.0,0.0,0.0,0.0,0.0,1801.6,1789.9785714285715,1777.435714285714,1890.25,528.0,196.0,250.0
2012-10-02,1110.0,0.27985020024279517,0.5000000000000001,-0.8660254037844386,0.1205366802553232,-0.992708874098054,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,1806.0257142857142,1790.2285714285713,1780.9099999999999,1890.872857142857,476.0,199.0,381.0
2012-10-03,1280.0,0.40246296656521324,0.5000000000000001,-0.8660254037844386,0.1205366802553232,-0.992708874098054,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,1810.4514285714286,1789.5057142857145,1783.0828571428572,1890.6985714285715,505.0,243.0,395.0
2012-10-04,1352.0,0.46160707798624206,0.5000000000000001,-0.8660254037844386,0.1205366802553232,-0.992708874098054,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,1814.8771428571429,1788.782857142857,1785.2214285714288,1890.5242857142857,564.0,183.0,301.0
2012-10-05,1360.0,0.43860823904104473,0.5000000000000001,-0.8660254037844386,0.1205366802553232,-0.992708874098054,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,1819.1242857142859,1788.06,1787.36,1890.3500000000001,479.0,255.0,365.0
2012-10-06,400.0,0.33480648533151214,0.5000000000000001,-0.8660254037844386,0.1205366802553232,-0.992708874098054,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,1821.2657142857145,1787.527142857143,1789.4985714285715,1888.537142857143,484.0,220.0,404.0
2012-10-07,10.0,0.8891220395287253,0.5000000000000001,-0.8660254037844386,0.1205366802553232,-0.992708874098054,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,1820.6514285714288,1786.7485714285715,1790.5928571428572,1886.777142857143,512.0,347.0,246.0
2012-10-08,1195.0,1.2484286856666167,0.5000000000000001,-0.8660254037844386,0.23931566428755738,-0.9709418174260521,1.0,0.0,0.0,0.0,0.0,1818.195714285714,1786.8228571428572,1790.8428571428572,1885.4328571428573,693.0,205.0,134.0
2012-10-09,1209.0,0.5438937467662557,0.5000000000000001,-0.8660254037844386,0.23931566428755738,-0.9709418174260521,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,1817.087142857143,1786.41,1789.2214285714288,1886.137142857143,546.0,269.0,270.0
2012-10-10,1299.0,0.4542546109545263,0.5000000000000001,-0.8660254037844386,0.23931566428755738,-0.9709418174260521,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,1815.9785714285713,1787.2028571428568,1787.43,1888.4814285714285,421.0,203.0,295.0
2012-10-11,1324.0,0.39651521411484136,0.5000000000000001,-0.8660254037844386,0.23931566428755738,-0.9709418174260521,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,1814.8700000000001,1787.9957142857143,1785.8271428571427,1890.8257142857144,600.0,210.0,271.0
2012-10-12,1275.0,0.2345482198107047,0.5000000000000001,-0.8660254037844386,0.23931566428755738,-0.9709418174260521,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,1814.705714285714,1788.7885714285715,1784.2242857142858,1893.17,536.0,316.0,337.0
2012-10-13,326.0,-0.07982153227253456,0.5000000000000001,-0.8660254037844386,0.23931566428755738,-0.9709418174260521,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,1816.59,1789.8699999999997,1782.6214285714286,1897.2014285714286,698.0,275.0,522.0
2012-10-14,18.0,1.8831027085523824,0.5000000000000001,-0.8660254037844386,0.23931566428755738,-0.9709418174260521,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,1819.484285714286,1792.087142857143,1781.9471428571428,1900.5614285714287,593.0,273.0,509.0
2012-10-15,0.0,-1.573859356516438,0.5000000000000001,-0.8660254037844386,0.35460488704253557,-0.9350162426854148,1.0,0.0,1.0,0.0,1.0,1822.6514285714288,1796.2514285714283,1783.1228571428571,1903.1,670.0,178.0,281.0
2012-10-16,752.0,-0.6749739376905267,0.5000000000000001,-0.8660254037844386,0.35460488704253557,-0.9350162426854148,0.6234898018587336,0.7818314824680298,0.0,1.0,1.0,1824.1342857142856,1801.6,1784.4142857142856,1904.0057142857145,657.0,197.0,319.0
2012-10-17,1022.0,-0.300813046721248,0.5000000000000001,-0.8660254037844386,0.35460488704253557,-0.9350162426854148,-0.22252093395631434,0.9749279121818236,0.0,0.0,1.0,1825.617142857143,1806.0257142857142,1786.0414285714285,1903.2442857142858,603.0,201.0,633.0
2012-10-18,853.0,-0.6984229245790778,0.5000000000000001,-0.8660254037844386,0.35460488704253557,-0.9350162426854148,-0.900968867902419,0.43388373911755823,0.0,0.0,1.0,1827.1000000000001,1810.4514285714286,1788.01,1902.482857142857,719.0,205.0,602.0
2012-10-19,1319.0,0.34017928858876306,0.5000000000000001,-0.8660254037844386,0.35460488704253557,-0.9350162426854148,-0.9009688679024191,-0.433883739117558,0.0,0.0,1.0,1827.6385714285716,1814.8771428571429,1789.9785714285715,1901.7214285714285,521.0,305.0,641.0
2012-10-20,391.0,0.2843787534607497,0.5000000000000001,-0.8660254037844386,0.35460488704253557,-0.9350162426854148,-0.2225209339563146,-0.9749279121818236,0.0,0.0,1.0,1827.0414285714287,1819.1242857142859,1791.9471428571428,1899.6928571428573,603.0,314.0,374.0
2012-10-21,7.0,0.5163792886448538,0.5000000000000001,-0.8660254037844386,0.35460488704253557,-0.9350162426854148,0.6234898018587334,-0.7818314824680299,0.0,0.0,1.0,1824.3157142857142,1821.2657142857145,1796.0242857142857,1896.3557142857142,519.0,369.0,250.0
2012-10-22,866.0,0.47141381882291383,0.5000000000000001,-0.8660254037844386,0.464723172043768,-0.8854560256532101,1.0,0.0,0.0,0.0,0.0,1820.542857142857,1820.6514285714288,1799.1,1891.1328571428571,642.0,322.0,112.0
2012-10-23,1057.0,0.13849355412417488,0.5000000000000001,-0.8660254037844386,0.464723172043768,-0.8854560256532101,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,1816.5628571428572,1818.195714285714,1804.0785714285714,1886.4528571428575,546.0,270.0,329.0
2012-10-24,1159.0,0.0726319680859039,0.5000000000000001,-0.8660254037844386,0.464723172043768,-0.8854560256532101,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,1812.5828571428572,1817.087142857143,1808.67,1883.02,631.0,341.0,399.0
2012-10-25,1180.0,0.06175705706192338,0.5000000000000001,-0.8660254037844386,0.464723172043768,-0.8854560256532101,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,1808.6028571428571,1815.9785714285713,1812.0571428571427,1879.587142857143,628.0,296.0,274.0
2012-10-26,1203.0,0.06169737999206375,0.5000000000000001,-0.8660254037844386,0.464723172043768,-0.8854560256532101,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,1805.32,1814.8700000000001,1815.4442857142858,1876.1542857142856,637.0,222.0,256.0
2012-10-27,327.0,-0.07421845095356097,0.5000000000000001,-0.8660254037844386,0.464723172043768,-0.8854560256532101,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,1801.1185714285714,1814.705714285714,1818.8314285714284,1873.7428571428572,736.0,229.0,281.0
2012-10-28,1.0,-0.22910621312288912,0.5000000000000001,-0.8660254037844386,0.464723172043768,-0.8854560256532101,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,1799.4271428571428,1816.59,1823.3914285714286,1873.4314285714286,489.0,187.0,196.0
2012-10-29,828.0,0.38166742082880833,0.5000000000000001,-0.8660254037844386,0.5680647467311548,-0.822983865893657,1.0,0.0,0.0,0.0,0.0,1798.7814285714285,1819.484285714286,1829.3257142857144,1875.3071428571427,464.0,287.0,109.0
2012-10-30,1281.0,0.735925416965136,0.5000000000000001,-0.8660254037844386,0.5680647467311548,-0.822983865893657,0.6234898018587336,0.7818314824680298,0.0,0.0,0.0,1797.6657142857143,1822.6514285714288,1837.6228571428571,1875.9942857142858,502.0,295.0,250.0
2012-10-31,1195.0,0.17076350482354966,0.5000000000000001,-0.8660254037844386,0.5680647467311548,-0.822983865893657,-0.22252093395631434,0.9749279121818236,0.0,0.0,0.0,1796.5499999999997,1824.1342857142856,1850.9928571428572,1877.2214285714285,465.0,200.0,229.0
2012-11-01,1088.0,-0.15211620994410754,0.8660254037844384,-0.5000000000000004,0.5680647467311548,-0.822983865893657,-0.900968867902419,0.43388373911755823,0.0,0.0,0.0,1795.4342857142858,1825.617142857143,1862.73,1878.4485714285713,623.0,324.0,294.0
2012-11-02,1320.0,0.3425799946973553,0.8660254037844384,-0.5000000000000004,0.5680647467311548,-0.822983865893657,-0.9009688679024191,-0.433883739117558,0.0,0.0,0.0,1795.0828571428572,1827.1000000000001,1874.467142857143,1879.6757142857143,508.0,210.0,282.0
2012-11-03,289.0,-0.2871355410745579,0.8660254037844384,-0.5000000000000004,0.5680647467311548,-0.822983865893657,-0.2225209339563146,-0.9749279121818236,0.0,0.0,0.0,1795.7671428571427,1827.6385714285716,1886.2042857142858,1879.4614285714285,495.0,249.0,480.0
2012-11-04,0.0,-0.35335379675084627,0.8660254037844384,-0.5000000000000004,0.5680647467311548,-0.822983865893657,0.6234898018587334,-0.7818314824680299,0.0,0.0,0.0,1794.8300000000002,1827.0414285714287,1894.7828571428574,1876.4142857142856,471.0,173.0,279.0
2012-11-05,0.0,-1.573859356516438,0.8660254037844384,-0.5000000000000004,0.6631226582407952,-0.7485107481711011,1.0,0.0,1.0,0.0,1.0,1794.7457142857145,1824.3157142857142,1899.4142857142856,1872.8600000000001,574.0,175.0,160.0
2012-11-06,875.0,-0.34691983443410607,0.8660254037844384,-0.5000000000000004,0.6631226582407952,-0.7485107481711011,0.6234898018587336,0.7818314824680298,0.0,1.0,1.0,1795.7757142857142,1820.542857142857,1903.06,1871.1928571428573,471.0,223.0,195.0
2012-11-07,1095.0,-0.10182409722546633,0.8660254037844384,-0.5000000000000004,0.6631226582407952,-0.7485107481711011,-0.22252093395631434,0.9749279121818236,0.0,0.0,1.0,1796.8057142857144,1816.5628571428572,1902.984285714286,1870.7042857142858,470.0,243.0,451.0
